,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_bin,param_max_depth,param_min_child_samples,param_min_child_weight,param_n_estimators,param_num_leaves,param_reg_alpha,param_reg_lambda,param_scale_pos_weight,param_subsample,param_subsample_freq,params
52,-0.0028713036408770237,-0.002994797312053908,-0.0029392224009698645,-0.0029025515877802673,-0.002786212815330574,-0.0028988170400008565,6.970662806535764e-05,1,1.0612202644348145,0.0738466378626217,0.04925355911254883,0.0002842908815738467,0.5117852689751085,0.06685031763274887,27,8,7,5.378166409695178,99,40,0.12636226305078432,0.0070126211439152705,0.08921990101661381,0.9343706148542954,5,"{'colsample_bytree': 0.5117852689751085, 'learning_rate': 0.06685031763274887, 'max_bin': 27, 'max_depth': 8, 'min_child_samples': 7, 'min_child_weight': 5.378166409695178, 'n_estimators': 99, 'num_leaves': 40, 'reg_alpha': 0.12636226305078432, 'reg_lambda': 0.0070126211439152705, 'scale_pos_weight': 0.08921990101661381, 'subsample': 0.9343706148542954, 'subsample_freq': 5}"
53,-0.004107855962085453,-0.004187578127023182,-0.004152289495467288,-0.004047483887636329,-0.00388478263345161,-0.0040759986132768026,0.00010645267392614884,1,1.978448247909546,0.012238760992046384,0.05258688926696777,0.0015289843861174988,0.5539550787147802,0.0018614347332556768,499,38,49,7.831443378620357,97,63,0.0006255848139277753,99.63626621782372,81.66634618105505,0.9384726409577451,1,"{'colsample_bytree': 0.5539550787147802, 'learning_rate': 0.0018614347332556768, 'max_bin': 499, 'max_depth': 38, 'min_child_samples': 49, 'min_child_weight': 7.831443378620357, 'n_estimators': 97, 'num_leaves': 63, 'reg_alpha': 0.0006255848139277753, 'reg_lambda': 99.63626621782372, 'scale_pos_weight': 81.66634618105505, 'subsample': 0.9384726409577451, 'subsample_freq': 1}"
54,-0.0028618578942146734,-0.002989690321945673,-0.00293003633549534,-0.002906289080624516,-0.002791263934149496,-0.002895826881892117,6.659892925088994e-05,1,0.968540096282959,0.025847765978626615,0.050685548782348634,0.0004983661591433146,0.550037588974876,0.08067273707407195,42,10,42,9.984226650031822,97,34,0.8686176143307744,0.0057074898481193756,0.01835476555259971,0.820992044860367,3,"{'colsample_bytree': 0.550037588974876, 'learning_rate': 0.08067273707407195, 'max_bin': 42, 'max_depth': 10, 'min_child_samples': 42, 'min_child_weight': 9.984226650031822, 'n_estimators': 97, 'num_leaves': 34, 'reg_alpha': 0.8686176143307744, 'reg_lambda': 0.0057074898481193756, 'scale_pos_weight': 0.01835476555259971, 'subsample': 0.820992044860367, 'subsample_freq': 3}"
55,-0.00423503242729389,-0.004310497149960571,-0.004282497578870109,-0.004173408842425006,-0.004008083686554792,-0.004201904552780623,0.00010748265545583255,1,0.39777183532714844,0.016345725328806113,0.0522341251373291,0.009720350743827683,0.5178041848398895,0.001385624118247812,35,40,46,8.016597616159782,72,26,0.4755160995702262,0.0005541653874823927,0.05004172073252125,0.12586817373444886,4,"{'colsample_bytree': 0.5178041848398895, 'learning_rate': 0.001385624118247812, 'max_bin': 35, 'max_depth': 40, 'min_child_samples': 46, 'min_child_weight': 8.016597616159782, 'n_estimators': 72, 'num_leaves': 26, 'reg_alpha': 0.4755160995702262, 'reg_lambda': 0.0005541653874823927, 'scale_pos_weight': 0.05004172073252125, 'subsample': 0.12586817373444886, 'subsample_freq': 4}"
56,-0.0030420624825341315,-0.003154661623542366,-0.003083475296939514,-0.003040987789676054,-0.0029194384452435216,-0.003048125014900642,7.648147318619701e-05,1,0.5441363334655762,0.01657619086964673,0.044721364974975586,0.010539121357270797,0.8917372754304174,0.08236828514953057,75,39,24,0.3025524036062592,21,113,0.712869859005852,146.5523974339134,393.6541782433011,0.9228076672868449,4,"{'colsample_bytree': 0.8917372754304174, 'learning_rate': 0.08236828514953057, 'max_bin': 75, 'max_depth': 39, 'min_child_samples': 24, 'min_child_weight': 0.3025524036062592, 'n_estimators': 21, 'num_leaves': 113, 'reg_alpha': 0.712869859005852, 'reg_lambda': 146.5523974339134, 'scale_pos_weight': 393.6541782433011, 'subsample': 0.9228076672868449, 'subsample_freq': 4}"
57,-0.0033387947415296094,-0.003411839255543938,-0.0033617265831869746,-0.00329968204908069,-0.0031550459506744376,-0.0033134181876862865,8.710244413469393e-05,1,1.0194034576416016,0.09345057295650358,0.07173171043395996,0.003891750685817984,0.736755802276746,0.009447125080782673,31,38,3,9.497240147316655,97,171,0.0001117859348734516,15.267749091846893,140.646232285861,0.15798148196585526,4,"{'colsample_bytree': 0.736755802276746, 'learning_rate': 0.009447125080782673, 'max_bin': 31, 'max_depth': 38, 'min_child_samples': 3, 'min_child_weight': 9.497240147316655, 'n_estimators': 97, 'num_leaves': 171, 'reg_alpha': 0.0001117859348734516, 'reg_lambda': 15.267749091846893, 'scale_pos_weight': 140.646232285861, 'subsample': 0.15798148196585526, 'subsample_freq': 4}"
58,-0.003045010620058423,-0.0031487253163865843,-0.0030920620474845085,-0.003044215939244639,-0.0029263214556748446,-0.003051266959480963,7.329681093827982e-05,1,0.3919043064117432,0.021377912307347344,0.03773155212402344,0.0004630276050572597,0.5043782230631975,0.08102022612805532,472,4,50,7.521379593713028,28,16,0.053332070853524684,85.48974983586041,385.7479072763297,0.4818840581738798,1,"{'colsample_bytree': 0.5043782230631975, 'learning_rate': 0.08102022612805532, 'max_bin': 472, 'max_depth': 4, 'min_child_samples': 50, 'min_child_weight': 7.521379593713028, 'n_estimators': 28, 'num_leaves': 16, 'reg_alpha': 0.053332070853524684, 'reg_lambda': 85.48974983586041, 'scale_pos_weight': 385.7479072763297, 'subsample': 0.4818840581738798, 'subsample_freq': 1}"
59,-0.002905270730368319,-0.003015898453503579,-0.0029677606363433906,-0.002924949311088522,-0.0028164267207004827,-0.0029260607839686355,6.672690679983124e-05,1,0.5026665687561035,0.018608322643245138,0.04663171768188477,0.0019259583191077393,0.5116832832491043,0.08490861098029553,114,6,4,0.48005939350761884,75,24,0.9424492507737885,0.06175521083338349,337.1445788758965,0.32229060910472507,5,"{'colsample_bytree': 0.5116832832491043, 'learning_rate': 0.08490861098029553, 'max_bin': 114, 'max_depth': 6, 'min_child_samples': 4, 'min_child_weight': 0.48005939350761884, 'n_estimators': 75, 'num_leaves': 24, 'reg_alpha': 0.9424492507737885, 'reg_lambda': 0.06175521083338349, 'scale_pos_weight': 337.1445788758965, 'subsample': 0.32229060910472507, 'subsample_freq': 5}"
60,-0.0029155799991022156,-0.003026253235304421,-0.002983942534693423,-0.0029402902259056465,-0.0028196817742765536,-0.0029371491529428116,6.986047168000282e-05,1,0.5950984001159668,0.014296147562753532,0.04557046890258789,0.0017639825166038837,0.8512639933311872,0.05054253955425328,477,37,48,9.85551275563629,51,31,0.0006649346446837298,0.00019455611896544416,0.015482126922527348,0.2154018042546047,4,"{'colsample_bytree': 0.8512639933311872, 'learning_rate': 0.05054253955425328, 'max_bin': 477, 'max_depth': 37, 'min_child_samples': 48, 'min_child_weight': 9.85551275563629, 'n_estimators': 51, 'num_leaves': 31, 'reg_alpha': 0.0006649346446837298, 'reg_lambda': 0.00019455611896544416, 'scale_pos_weight': 0.015482126922527348, 'subsample': 0.2154018042546047, 'subsample_freq': 4}"
61,-0.0030455608643031856,-0.003130104359803091,-0.0030716527447275255,-0.0030851543817951225,-0.0029372411380466997,-0.0030539425419418603,6.446323487098418e-05,1,0.4868180751800537,0.020234494581029237,0.053188657760620116,0.001084936475590014,0.5047390028722385,0.08606908136476837,57,9,9,8.810480045772646,88,191,0.00011507078790565783,0.0005572069294741514,1.5578581713866801,0.11233819836443358,5,"{'colsample_bytree': 0.5047390028722385, 'learning_rate': 0.08606908136476837, 'max_bin': 57, 'max_depth': 9, 'min_child_samples': 9, 'min_child_weight': 8.810480045772646, 'n_estimators': 88, 'num_leaves': 191, 'reg_alpha': 0.00011507078790565783, 'reg_lambda': 0.0005572069294741514, 'scale_pos_weight': 1.5578581713866801, 'subsample': 0.11233819836443358, 'subsample_freq': 5}"
62,-0.004152735844831472,-0.004229154621635417,-0.004198518546458015,-0.004091709241569317,-0.003927128825806256,-0.0041198500273206436,0.00010691128173405051,1,0.633353853225708,0.03377348803704022,0.05225849151611328,0.001554982262192385,0.5529936738697095,0.0014420390661338248,400,7,41,0.0444221108682066,98,182,0.00018636161697175826,0.0005647025104660748,143.62113422338388,0.1013806738750357,2,"{'colsample_bytree': 0.5529936738697095, 'learning_rate': 0.0014420390661338248, 'max_bin': 400, 'max_depth': 7, 'min_child_samples': 41, 'min_child_weight': 0.0444221108682066, 'n_estimators': 98, 'num_leaves': 182, 'reg_alpha': 0.00018636161697175826, 'reg_lambda': 0.0005647025104660748, 'scale_pos_weight': 143.62113422338388, 'subsample': 0.1013806738750357, 'subsample_freq': 2}"
63,-0.002927092958899675,-0.003044658785613385,-0.002986534949088116,-0.0029464406947562593,-0.0028150528461730454,-0.002943955733471625,7.597376765745819e-05,1,0.7112329959869385,0.02378597035129991,0.05537261962890625,0.0009920181207482344,0.5,0.1,500,40,50,0.0001,100,200,1.0,200.0,0.01,0.1,1,"{'colsample_bytree': 0.5, 'learning_rate': 0.1, 'max_bin': 500, 'max_depth': 40, 'min_child_samples': 50, 'min_child_weight': 0.0001, 'n_estimators': 100, 'num_leaves': 200, 'reg_alpha': 1.0, 'reg_lambda': 200.0, 'scale_pos_weight': 0.01, 'subsample': 0.1, 'subsample_freq': 1}"
64,-0.004173051369215622,-0.004252971470544972,-0.004221111148331398,-0.00411417855078977,-0.003948444787448483,-0.004141952043320434,0.00010749333577363364,1,0.7381402015686035,0.008246832011654723,0.04233217239379883,0.0023597607807376605,0.8418527795503912,0.0015229130557027793,296,3,4,8.975787916580911,91,49,0.7347309694325314,0.0007338592967445296,0.025030207603408277,0.7811199063477208,1,"{'colsample_bytree': 0.8418527795503912, 'learning_rate': 0.0015229130557027793, 'max_bin': 296, 'max_depth': 3, 'min_child_samples': 4, 'min_child_weight': 8.975787916580911, 'n_estimators': 91, 'num_leaves': 49, 'reg_alpha': 0.7347309694325314, 'reg_lambda': 0.0007338592967445296, 'scale_pos_weight': 0.025030207603408277, 'subsample': 0.7811199063477208, 'subsample_freq': 1}"
65,-0.003019016881342352,-0.003131371694837486,-0.0030704184325337715,-0.003025345052259981,-0.002893102602139425,-0.003027850768423959,7.84466800511899e-05,1,0.5492305755615234,0.018415569971644903,0.0498389720916748,0.0005595662088924001,0.8927055305049405,0.0236019916856034,32,7,46,1.2655857407927233,91,195,0.00015429806928603408,47.18352333036764,0.04327990268952608,0.2149629262760399,1,"{'colsample_bytree': 0.8927055305049405, 'learning_rate': 0.0236019916856034, 'max_bin': 32, 'max_depth': 7, 'min_child_samples': 46, 'min_child_weight': 1.2655857407927233, 'n_estimators': 91, 'num_leaves': 195, 'reg_alpha': 0.00015429806928603408, 'reg_lambda': 47.18352333036764, 'scale_pos_weight': 0.04327990268952608, 'subsample': 0.2149629262760399, 'subsample_freq': 1}"
66,-0.004362189226730938,-0.00443995542425361,-0.004413463585030054,-0.004299492836235472,-0.004133185625940519,-0.004329657944308796,0.00010932291350344043,1,0.41047444343566897,0.02092054198868922,0.04575662612915039,0.011811855101745105,0.8599745473775064,0.0016069682397665123,433,22,49,0.5726006252121552,20,168,0.00020409129191174233,0.0012009041612025882,0.03326972957005327,0.12280516549344661,5,"{'colsample_bytree': 0.8599745473775064, 'learning_rate': 0.0016069682397665123, 'max_bin': 433, 'max_depth': 22, 'min_child_samples': 49, 'min_child_weight': 0.5726006252121552, 'n_estimators': 20, 'num_leaves': 168, 'reg_alpha': 0.00020409129191174233, 'reg_lambda': 0.0012009041612025882, 'scale_pos_weight': 0.03326972957005327, 'subsample': 0.12280516549344661, 'subsample_freq': 5}"
